sess_date,year,entry_ts,cutoff_ts,side,level,anchor,stop_pts,pnl_standard,exit_standard,pnl_be60,exit_be60
2024-02-22,2024,2024-02-22 09:45:00-0500,2024-02-22 15:00:00-0500,upper,17928.521777,36.25,54.375,-54.375,SL,-0.0,BE
2024-02-22,2024,2024-02-22 09:45:00-0500,2024-02-22 15:00:00-0500,upper,17927.209425,36.25,54.375,-54.375,SL,-0.0,BE
2024-02-23,2024,2024-02-23 09:20:00-0500,2024-02-23 15:00:00-0500,upper,18108.599402,51.0,76.5,76.5,TP,76.5,TP
2024-02-28,2024,2024-02-28 04:41:00-0500,2024-02-28 15:00:00-0500,lower,17902.034269,48.25,72.375,72.375,TP,0.0,BE
2024-02-29,2024,2024-02-29 03:10:00-0500,2024-02-29 15:00:00-0500,lower,17839.442825,32.0,48.0,48.0,TP,48.0,TP
2024-03-01,2024,2024-03-01 02:03:00-0500,2024-03-01 15:00:00-0500,upper,18145.110203,16.0,24.0,24.0,TP,-0.0,BE
2024-03-01,2024,2024-03-01 10:00:00-0500,2024-03-01 15:00:00-0500,upper,18166.181504,63.25,94.875,-94.875,SL,-0.0,BE
2024-03-01,2024,2024-03-01 10:10:00-0500,2024-03-01 15:00:00-0500,upper,18181.861361,63.25,94.875,-94.875,SL,-0.0,BE
2024-03-01,2024,2024-03-01 10:13:00-0500,2024-03-01 15:00:00-0500,upper,18186.182175,63.25,94.875,-94.875,SL,-0.0,BE
2024-03-05,2024,2024-03-05 01:31:00-0500,2024-03-05 15:00:00-0500,lower,18169.620044,26.0,39.0,-39.0,SL,0.0,BE
2024-03-05,2024,2024-03-05 10:32:00-0500,2024-03-05 15:00:00-0500,lower,17936.756731,121.75,182.625,-73.2567,cutoff,0.0,BE
2024-03-08,2024,2024-03-08 10:00:00-0500,2024-03-08 15:00:00-0500,upper,18390.720229,102.0,153.0,153.0,TP,153.0,TP
2024-03-12,2024,2024-03-12 10:41:00-0400,2024-03-12 15:00:00-0400,upper,18412.616242,165.0,200.0,-28.3838,cutoff,-0.0,BE
2024-03-15,2024,2024-03-15 09:45:00-0400,2024-03-15 15:00:00-0400,lower,18078.053769,51.0,76.5,76.5,TP,76.5,TP
2024-03-18,2024,2024-03-18 09:46:00-0400,2024-03-18 15:00:00-0400,upper,18353.50335,26.75,40.125,40.125,TP,40.125,TP
2024-03-19,2024,2024-03-19 07:37:00-0400,2024-03-19 15:00:00-0400,lower,18106.176019,33.75,50.625,-50.625,SL,0.0,BE
2024-03-20,2024,2024-03-20 07:29:00-0400,2024-03-20 15:00:00-0400,upper,18320.328722,38.25,57.375,57.375,TP,-0.0,BE
2024-03-21,2024,2024-03-20 19:07:00-0400,2024-03-21 15:00:00-0400,upper,18569.965968,36.25,54.375,-54.375,SL,-0.0,BE
2024-03-21,2024,2024-03-20 19:22:00-0400,2024-03-21 15:00:00-0400,upper,18583.897546,36.25,54.375,-54.375,SL,-0.0,BE
2024-03-21,2024,2024-03-21 00:31:00-0400,2024-03-21 15:00:00-0400,upper,18597.821231,12.25,18.375,-18.375,SL,-0.0,BE
2024-03-21,2024,2024-03-21 01:39:00-0400,2024-03-21 15:00:00-0400,upper,18608.291148,17.75,26.625,-26.625,SL,-0.0,BE
2024-03-22,2024,2024-03-22 08:17:00-0400,2024-03-22 15:00:00-0400,lower,18500.875678,78.25,117.375,117.375,TP,0.0,BE
2024-03-27,2024,2024-03-27 10:02:00-0400,2024-03-27 15:00:00-0400,lower,18411.910641,125.75,188.625,8.3394,cutoff,0.0,BE
2024-04-02,2024,2024-04-02 08:40:00-0400,2024-04-02 15:00:00-0400,lower,18375.152865,44.0,66.0,-66.0,SL,-66.0,SL
2024-04-04,2024,2024-04-04 09:00:00-0400,2024-04-04 15:00:00-0400,upper,18542.060069,99.5,149.25,149.25,TP,-0.0,BE
2024-04-10,2024,2024-04-10 08:36:00-0400,2024-04-10 15:00:00-0400,lower,18099.594832,17.0,25.5,-25.5,SL,-25.5,SL
2024-04-19,2024,2024-04-18 21:04:00-0400,2024-04-19 15:00:00-0400,lower,17410.581461,76.25,114.375,-114.375,SL,-114.375,SL
2024-04-23,2024,2024-04-23 09:56:00-0400,2024-04-23 15:00:00-0400,upper,17525.216191,67.75,101.625,-101.625,SL,-0.0,BE
2024-04-24,2024,2024-04-23 21:19:00-0400,2024-04-24 15:00:00-0400,upper,17720.605248,33.75,50.625,50.625,TP,-0.0,BE
2024-04-24,2024,2024-04-23 21:48:00-0400,2024-04-24 15:00:00-0400,upper,17727.306506,33.75,50.625,50.625,TP,-0.0,BE
2024-04-29,2024,2024-04-29 08:54:00-0400,2024-04-29 15:00:00-0400,upper,17928.001555,37.5,56.25,56.25,TP,56.25,TP
2024-05-03,2024,2024-05-03 08:30:00-0400,2024-05-03 15:00:00-0400,upper,17819.632199,31.75,47.625,-47.625,SL,-47.625,SL
2024-05-06,2024,2024-05-06 09:38:00-0400,2024-05-06 15:00:00-0400,upper,18099.553537,35.25,52.875,-52.875,SL,-0.0,BE
2024-05-06,2024,2024-05-06 10:06:00-0400,2024-05-06 15:00:00-0400,upper,18115.391076,67.0,100.5,-24.1089,cutoff,-0.0,BE
2024-05-07,2024,2024-05-07 10:56:00-0400,2024-05-07 15:00:00-0400,upper,18240.819564,48.0,72.0,72.0,TP,-0.0,BE
2024-05-10,2024,2024-05-10 09:35:00-0400,2024-05-10 15:00:00-0400,upper,18318.397605,52.25,78.375,78.375,TP,78.375,TP
2024-05-10,2024,2024-05-10 09:49:00-0400,2024-05-10 15:00:00-0400,upper,18347.544039,52.25,78.375,78.375,TP,78.375,TP
2024-05-14,2024,2024-05-14 10:26:00-0400,2024-05-14 15:00:00-0400,upper,18359.901501,76.25,114.375,-52.0985,cutoff,-0.0,BE
2024-05-15,2024,2024-05-15 08:30:00-0400,2024-05-15 15:00:00-0400,upper,18479.937478,14.25,21.375,-21.375,SL,-21.375,SL
2024-05-22,2024,2024-05-22 10:00:00-0400,2024-05-22 15:00:00-0400,upper,18830.790449,41.75,62.625,62.625,TP,-0.0,BE
2024-05-23,2024,2024-05-22 22:59:00-0400,2024-05-23 15:00:00-0400,upper,18941.475838,47.25,70.875,-70.875,SL,-0.0,BE
2024-05-28,2024,2024-05-28 04:14:00-0400,2024-05-28 15:00:00-0400,upper,18958.714052,31.0,46.5,46.5,TP,-0.0,BE
2024-05-29,2024,2024-05-29 09:27:00-0400,2024-05-29 15:00:00-0400,lower,18759.350668,62.5,93.75,93.75,TP,93.75,TP
2024-05-31,2024,2024-05-30 20:35:00-0400,2024-05-31 15:00:00-0400,lower,18508.723925,23.75,35.625,35.625,TP,35.625,TP
2024-05-31,2024,2024-05-31 10:15:00-0400,2024-05-31 15:00:00-0400,lower,18477.158015,127.5,191.25,-191.25,SL,0.0,BE
2024-06-05,2024,2024-06-05 07:40:00-0400,2024-06-05 15:00:00-0400,upper,18807.187537,23.5,35.25,-35.25,SL,-0.0,BE
2024-06-05,2024,2024-06-05 09:29:00-0400,2024-06-05 15:00:00-0400,upper,18848.519802,50.25,75.375,-75.375,SL,-0.0,BE
2024-06-05,2024,2024-06-05 10:30:00-0400,2024-06-05 15:00:00-0400,upper,18896.411467,45.75,68.625,-68.625,SL,-68.625,SL
2024-06-12,2024,2024-06-11 19:00:00-0400,2024-06-12 15:00:00-0400,upper,19260.324238,26.0,39.0,-39.0,SL,-0.0,BE
2024-06-13,2024,2024-06-13 03:14:00-0400,2024-06-13 15:00:00-0400,upper,19663.67407,31.25,46.875,46.875,TP,46.875,TP
2024-06-17,2024,2024-06-16 20:00:00-0400,2024-06-17 15:00:00-0400,upper,19803.817602,19.25,28.875,-28.875,SL,-28.875,SL
2024-06-20,2024,2024-06-20 03:30:00-0400,2024-06-20 15:00:00-0400,upper,20350.794365,26.0,39.0,39.0,TP,39.0,TP
2024-06-26,2024,2024-06-26 03:24:00-0400,2024-06-26 15:00:00-0400,upper,20035.723344,18.0,27.0,-27.0,SL,-27.0,SL
2024-06-28,2024,2024-06-28 08:16:00-0400,2024-06-28 15:00:00-0400,upper,20140.576519,10.75,16.125,-16.125,SL,-16.125,SL
2024-07-01,2024,2024-07-01 10:14:00-0400,2024-07-01 15:00:00-0400,lower,19824.901142,151.25,200.0,200.0,TP,200.0,TP
2024-07-01,2024,2024-07-01 10:15:00-0400,2024-07-01 15:00:00-0400,lower,19812.511427,151.25,200.0,200.0,TP,200.0,TP
2024-07-05,2024,2024-07-05 02:19:00-0400,2024-07-05 15:00:00-0400,upper,20444.240954,14.5,21.75,-21.75,SL,-0.0,BE
2024-07-05,2024,2024-07-05 10:01:00-0400,2024-07-05 15:00:00-0400,upper,20537.915466,105.75,158.625,-72.8345,cutoff,-0.0,BE
2024-07-10,2024,2024-07-10 10:10:00-0400,2024-07-10 15:00:00-0400,upper,20791.77123,56.25,84.375,84.375,TP,84.375,TP
2024-07-11,2024,2024-07-11 08:30:00-0400,2024-07-11 15:00:00-0400,upper,20938.099261,7.75,11.625,-11.625,SL,-11.625,SL
2024-07-17,2024,2024-07-17 03:06:00-0400,2024-07-17 15:00:00-0400,lower,20414.570026,97.75,146.625,-146.625,SL,0.0,BE
2024-07-17,2024,2024-07-17 04:13:00-0400,2024-07-17 15:00:00-0400,lower,20334.441735,111.25,166.875,-166.875,SL,0.0,BE
2024-07-17,2024,2024-07-17 07:34:00-0400,2024-07-17 15:00:00-0400,lower,20261.602185,47.25,70.875,-70.875,SL,0.0,BE
2024-07-17,2024,2024-07-17 09:29:00-0400,2024-07-17 15:00:00-0400,lower,20256.459534,47.0,70.5,-70.5,SL,-70.5,SL
2024-07-18,2024,2024-07-18 10:35:00-0400,2024-07-18 15:00:00-0400,lower,19956.625312,142.75,200.0,-93.3753,cutoff,0.0,BE
2024-07-19,2024,2024-07-19 03:44:00-0400,2024-07-19 15:00:00-0400,lower,19756.590036,81.75,122.625,122.625,TP,122.625,TP
2024-07-24,2024,2024-07-24 00:20:00-0400,2024-07-24 15:00:00-0400,lower,19747.333225,29.5,44.25,-44.25,SL,0.0,BE
2024-07-24,2024,2024-07-24 04:24:00-0400,2024-07-24 15:00:00-0400,lower,19693.50788,45.25,67.875,-67.875,SL,0.0,BE
2024-07-24,2024,2024-07-24 09:34:00-0400,2024-07-24 15:00:00-0400,lower,19594.193933,97.5,146.25,-146.25,SL,0.0,BE
2024-07-31,2024,2024-07-31 10:01:00-0400,2024-07-31 15:00:00-0400,upper,19417.278254,103.75,155.625,-140.9717,cutoff,-0.0,BE
2024-08-01,2024,2024-07-31 19:16:00-0400,2024-08-01 15:00:00-0400,upper,19669.088221,62.0,93.0,93.0,TP,-0.0,BE
2024-08-02,2024,2024-08-01 22:22:00-0400,2024-08-02 15:00:00-0400,lower,18719.653446,53.0,79.5,79.5,TP,79.5,TP
2024-08-05,2024,2024-08-04 20:52:00-0400,2024-08-05 15:00:00-0400,lower,18164.805856,144.25,200.0,-200.0,SL,0.0,BE
2024-08-06,2024,2024-08-05 20:48:00-0400,2024-08-06 15:00:00-0400,upper,18314.594946,93.25,139.875,139.875,TP,-0.0,BE
2024-08-07,2024,2024-08-07 09:32:00-0400,2024-08-07 15:00:00-0400,upper,18519.825765,68.5,102.75,102.75,TP,102.75,TP
2024-08-13,2024,2024-08-13 03:06:00-0400,2024-08-13 15:00:00-0400,upper,18769.267024,56.25,84.375,84.375,TP,-0.0,BE
2024-08-13,2024,2024-08-13 03:08:00-0400,2024-08-13 15:00:00-0400,upper,18778.646307,56.25,84.375,84.375,TP,84.375,TP
2024-08-15,2024,2024-08-15 09:52:00-0400,2024-08-15 15:00:00-0400,upper,19420.629425,233.25,200.0,-145.8706,cutoff,-0.0,BE
2024-08-16,2024,2024-08-15 22:19:00-0400,2024-08-16 15:00:00-0400,upper,19643.32445,36.5,54.75,54.75,TP,-0.0,BE
2024-08-27,2024,2024-08-27 09:38:00-0400,2024-08-27 15:00:00-0400,lower,19470.180576,94.0,141.0,141.0,TP,141.0,TP
2024-09-03,2024,2024-09-03 09:31:00-0400,2024-09-03 15:00:00-0400,lower,19440.876009,45.5,68.25,-68.25,SL,-68.25,SL
2024-09-06,2024,2024-09-06 03:14:00-0400,2024-09-06 15:00:00-0400,lower,18787.370575,58.25,87.375,87.375,TP,0.0,BE
2024-09-06,2024,2024-09-06 10:35:00-0400,2024-09-06 15:00:00-0400,lower,18605.789675,230.75,200.0,-117.0397,cutoff,0.0,BE
2024-09-06,2024,2024-09-06 10:40:00-0400,2024-09-06 15:00:00-0400,lower,18596.884535,230.75,200.0,-108.1345,cutoff,0.0,BE
2024-09-06,2024,2024-09-06 10:40:00-0400,2024-09-06 15:00:00-0400,lower,18588.802172,230.75,200.0,-100.0522,cutoff,0.0,BE
2024-09-11,2024,2024-09-11 09:21:00-0400,2024-09-11 15:00:00-0400,upper,18916.428522,144.75,200.0,200.0,TP,200.0,TP
2024-09-12,2024,2024-09-12 00:34:00-0400,2024-09-12 15:00:00-0400,upper,19315.447828,41.25,61.875,61.875,TP,-0.0,BE
2024-09-16,2024,2024-09-15 20:00:00-0400,2024-09-16 15:00:00-0400,upper,19712.930034,48.0,72.0,72.0,TP,-0.0,BE
2024-09-16,2024,2024-09-15 20:00:00-0400,2024-09-16 15:00:00-0400,upper,19685.05357,48.0,72.0,-72.0,SL,-72.0,SL
2024-09-17,2024,2024-09-17 07:52:00-0400,2024-09-17 15:00:00-0400,upper,19794.10604,36.75,55.125,55.125,TP,-0.0,BE
2024-09-17,2024,2024-09-17 07:52:00-0400,2024-09-17 15:00:00-0400,upper,19794.373991,36.75,55.125,55.125,TP,-0.0,BE
2024-09-17,2024,2024-09-17 10:45:00-0400,2024-09-17 15:00:00-0400,upper,19843.301159,119.75,179.625,179.625,TP,179.625,TP
2024-09-19,2024,2024-09-19 02:25:00-0400,2024-09-19 15:00:00-0400,upper,19901.305729,48.75,73.125,-73.125,SL,-0.0,BE
2024-09-19,2024,2024-09-19 03:58:00-0400,2024-09-19 15:00:00-0400,upper,19938.759423,57.25,85.875,-85.875,SL,-0.0,BE
2024-09-19,2024,2024-09-19 09:12:00-0400,2024-09-19 15:00:00-0400,upper,20029.505857,28.5,42.75,-42.75,SL,-42.75,SL
2024-09-25,2024,2024-09-25 10:15:00-0400,2024-09-25 15:00:00-0400,upper,20264.483761,96.0,144.0,69.2338,cutoff,69.2338,cutoff
2024-09-26,2024,2024-09-25 20:01:00-0400,2024-09-26 15:00:00-0400,upper,20288.360123,42.5,63.75,-63.75,SL,-0.0,BE
2024-09-26,2024,2024-09-25 23:39:00-0400,2024-09-26 15:00:00-0400,upper,20354.416613,22.25,33.375,-33.375,SL,-0.0,BE
2024-09-26,2024,2024-09-26 00:53:00-0400,2024-09-26 15:00:00-0400,upper,20378.65162,44.5,66.75,-66.75,SL,-0.0,BE
2024-09-26,2024,2024-09-26 01:52:00-0400,2024-09-26 15:00:00-0400,upper,20409.398138,26.25,39.375,-39.375,SL,-39.375,SL
2024-09-30,2024,2024-09-30 07:38:00-0400,2024-09-30 15:00:00-0400,lower,20143.488512,36.25,54.375,54.375,TP,54.375,TP
2024-10-01,2024,2024-10-01 10:10:00-0400,2024-10-01 15:00:00-0400,lower,19936.101862,301.5,200.0,114.1481,cutoff,0.0,BE
2024-10-01,2024,2024-10-01 10:10:00-0400,2024-10-01 15:00:00-0400,lower,19942.533569,301.5,200.0,107.7164,cutoff,0.0,BE
2024-10-04,2024,2024-10-04 08:52:00-0400,2024-10-04 15:00:00-0400,upper,20223.771768,42.25,63.375,63.375,TP,63.375,TP
2024-10-14,2024,2024-10-14 06:16:00-0400,2024-10-14 15:00:00-0400,upper,20509.274672,25.25,37.875,-37.875,SL,-0.0,BE
2024-10-14,2024,2024-10-14 09:01:00-0400,2024-10-14 15:00:00-0400,upper,20549.362484,38.5,57.75,-57.75,SL,-57.75,SL
2024-10-25,2024,2024-10-25 09:43:00-0400,2024-10-25 15:00:00-0400,upper,20584.71444,51.0,76.5,-76.5,SL,-76.5,SL
2024-10-31,2024,2024-10-31 02:48:00-0400,2024-10-31 15:00:00-0400,lower,20354.781234,27.25,40.875,-40.875,SL,-40.875,SL
2024-11-06,2024,2024-11-05 21:09:00-0500,2024-11-06 15:00:00-0500,upper,20430.183873,46.25,69.375,-69.375,SL,-69.375,SL
2024-11-07,2024,2024-11-07 08:10:00-0500,2024-11-07 15:00:00-0500,upper,20993.111734,36.5,54.75,-54.75,SL,-0.0,BE
2024-11-15,2024,2024-11-14 20:07:00-0500,2024-11-15 15:00:00-0500,lower,20908.42679,43.0,64.5,-64.5,SL,0.0,BE
2024-11-15,2024,2024-11-14 20:11:00-0500,2024-11-15 15:00:00-0500,lower,20892.111381,43.0,64.5,-64.5,SL,0.0,BE
2024-11-15,2024,2024-11-15 03:24:00-0500,2024-11-15 15:00:00-0500,lower,20802.515905,34.5,51.75,51.75,TP,51.75,TP
2024-11-20,2024,2024-11-20 03:22:00-0500,2024-11-20 15:00:00-0500,upper,20842.995254,39.0,58.5,58.5,TP,58.5,TP
2024-11-25,2024,2024-11-25 08:45:00-0500,2024-11-25 15:00:00-0500,upper,20990.661922,29.25,43.875,-43.875,SL,-43.875,SL
2024-11-27,2024,2024-11-27 10:37:00-0500,2024-11-27 15:00:00-0500,lower,20747.240538,116.5,174.75,55.0095,cutoff,0.0,BE
2024-12-02,2024,2024-12-02 08:11:00-0500,2024-12-02 15:00:00-0500,upper,21023.332331,46.5,69.75,-69.75,SL,-0.0,BE
2024-12-02,2024,2024-12-02 09:32:00-0500,2024-12-02 15:00:00-0500,upper,21107.046661,37.75,56.625,-56.625,SL,-56.625,SL
2024-12-04,2024,2024-12-03 23:56:00-0500,2024-12-04 15:00:00-0500,upper,21353.263619,19.25,28.875,-28.875,SL,-0.0,BE
2024-12-04,2024,2024-12-04 00:38:00-0500,2024-12-04 15:00:00-0500,upper,21364.407501,16.0,24.0,24.0,TP,24.0,TP
2024-12-04,2024,2024-12-04 03:35:00-0500,2024-12-04 15:00:00-0500,upper,21370.82321,16.0,24.0,-24.0,SL,-24.0,SL
2024-12-06,2024,2024-12-06 09:49:00-0500,2024-12-06 15:00:00-0500,upper,21596.018807,89.5,134.25,-32.2312,cutoff,-0.0,BE
2024-12-09,2024,2024-12-09 02:36:00-0500,2024-12-09 15:00:00-0500,upper,21687.530921,8.5,12.75,-12.75,SL,-12.75,SL
2024-12-13,2024,2024-12-13 09:43:00-0500,2024-12-13 15:00:00-0500,upper,21869.34111,29.75,44.625,44.625,TP,44.625,TP
2024-12-13,2024,2024-12-13 09:43:00-0500,2024-12-13 15:00:00-0500,upper,21873.75941,29.75,44.625,44.625,TP,44.625,TP
2024-12-20,2024,2024-12-19 19:16:00-0500,2024-12-20 15:00:00-0500,lower,21291.867427,66.25,99.375,-99.375,SL,0.0,BE
2024-12-20,2024,2024-12-19 19:53:00-0500,2024-12-20 15:00:00-0500,lower,21266.566315,66.25,99.375,-99.375,SL,0.0,BE
2024-12-20,2024,2024-12-19 21:07:00-0500,2024-12-20 15:00:00-0500,lower,21247.731193,44.5,66.75,-66.75,SL,0.0,BE
2024-12-24,2024,2024-12-24 10:01:00-0500,2024-12-24 15:00:00-0500,upper,21913.918142,108.25,162.375,-132.5819,cutoff,-0.0,BE
2024-12-26,2024,2024-12-25 22:23:00-0500,2024-12-26 15:00:00-0500,upper,22102.53009,24.0,36.0,36.0,TP,36.0,TP
2024-12-27,2024,2024-12-27 09:39:00-0500,2024-12-27 15:00:00-0500,lower,21715.499624,55.5,83.25,-83.25,SL,-83.25,SL
2024-12-30,2024,2024-12-30 08:54:00-0500,2024-12-30 15:00:00-0500,lower,21369.223517,211.75,200.0,200.0,TP,0.0,BE
2024-12-30,2024,2024-12-30 10:00:00-0500,2024-12-30 15:00:00-0500,lower,21281.456858,142.5,200.0,200.0,TP,200.0,TP
2025-01-06,2025,2025-01-06 03:47:00-0500,2025-01-06 15:00:00-0500,upper,21612.989334,36.75,55.125,-55.125,SL,-0.0,BE
2025-01-06,2025,2025-01-06 04:02:00-0500,2025-01-06 15:00:00-0500,upper,21634.523695,60.5,90.75,-90.75,SL,-0.0,BE
2025-01-06,2025,2025-01-06 05:19:00-0500,2025-01-06 15:00:00-0500,upper,21686.300341,56.5,84.75,-84.75,SL,-0.0,BE
2025-01-07,2025,2025-01-07 10:32:00-0500,2025-01-07 15:00:00-0500,lower,21498.650362,110.75,166.125,-86.9004,cutoff,0.0,BE
2025-01-10,2025,2025-01-10 08:35:00-0500,2025-01-10 15:00:00-0500,lower,21047.201413,66.5,99.75,99.75,TP,99.75,TP
2025-01-10,2025,2025-01-10 09:48:00-0500,2025-01-10 15:00:00-0500,lower,21031.885666,278.5,200.0,36.8643,cutoff,0.0,BE
2025-01-10,2025,2025-01-10 10:01:00-0500,2025-01-10 15:00:00-0500,lower,20966.699659,187.25,200.0,200.0,TP,0.0,BE
2025-01-13,2025,2025-01-13 03:42:00-0500,2025-01-13 15:00:00-0500,lower,20812.622135,49.0,73.5,-73.5,SL,-73.5,SL
2025-01-15,2025,2025-01-15 10:00:00-0500,2025-01-15 15:00:00-0500,upper,21347.480482,158.25,200.0,-76.7695,cutoff,-0.0,BE
2025-01-16,2025,2025-01-16 02:30:00-0500,2025-01-16 15:00:00-0500,upper,21513.007453,103.75,155.625,155.625,TP,-0.0,BE
2025-01-17,2025,2025-01-17 09:12:00-0500,2025-01-17 15:00:00-0500,upper,21603.969866,201.5,200.0,6.4699,cutoff,-0.0,BE
2025-01-17,2025,2025-01-17 09:26:00-0500,2025-01-17 15:00:00-0500,upper,21627.173587,201.5,200.0,29.6736,cutoff,-0.0,BE
2025-01-20,2025,2025-01-20 09:26:00-0500,2025-01-20 15:00:00-0500,upper,21724.619795,155.25,200.0,41.6198,cutoff,-0.0,BE
2025-01-21,2025,2025-01-20 19:53:00-0500,2025-01-21 15:00:00-0500,lower,21503.086595,67.0,100.5,-100.5,SL,-100.5,SL
2025-01-22,2025,2025-01-22 03:47:00-0500,2025-01-22 15:00:00-0500,upper,21888.132183,26.5,39.75,-39.75,SL,-0.0,BE
2025-01-22,2025,2025-01-22 09:31:00-0500,2025-01-22 15:00:00-0500,upper,21948.538405,30.5,45.75,-45.75,SL,-45.75,SL
2025-01-24,2025,2025-01-24 09:53:00-0500,2025-01-24 15:00:00-0500,upper,22074.607099,36.0,54.0,54.0,TP,54.0,TP
2025-01-27,2025,2025-01-27 01:37:00-0500,2025-01-27 15:00:00-0500,lower,21375.683637,95.75,143.625,-143.625,SL,0.0,BE
2025-01-27,2025,2025-01-27 02:16:00-0500,2025-01-27 15:00:00-0500,lower,21326.617817,83.0,124.5,-124.5,SL,0.0,BE
2025-01-27,2025,2025-01-27 05:44:00-0500,2025-01-27 15:00:00-0500,lower,20944.655134,114.0,171.0,-171.0,SL,-171.0,SL
2025-01-30,2025,2025-01-30 09:49:00-0500,2025-01-30 15:00:00-0500,upper,21718.871737,63.5,95.25,95.25,TP,95.25,TP
2025-01-31,2025,2025-01-31 09:31:00-0500,2025-01-31 15:00:00-0500,upper,21822.843311,53.0,79.5,-79.5,SL,-79.5,SL
2025-02-06,2025,2025-02-06 10:12:00-0500,2025-02-06 15:00:00-0500,upper,21835.22179,85.5,128.25,86.4718,cutoff,-0.0,BE
2025-02-12,2025,2025-02-12 08:36:00-0500,2025-02-12 15:00:00-0500,lower,21540.774109,51.75,77.625,77.625,TP,77.625,TP
2025-02-13,2025,2025-02-13 10:20:00-0500,2025-02-13 15:00:00-0500,upper,21979.592061,116.25,174.375,-78.1579,cutoff,-0.0,BE
2025-02-13,2025,2025-02-13 10:22:00-0500,2025-02-13 15:00:00-0500,upper,21993.130402,116.25,174.375,-64.6196,cutoff,-0.0,BE
2025-02-13,2025,2025-02-13 10:39:00-0500,2025-02-13 15:00:00-0500,upper,22016.822171,116.25,174.375,-40.9278,cutoff,-0.0,BE
2025-02-13,2025,2025-02-13 10:39:00-0500,2025-02-13 15:00:00-0500,upper,22032.225891,116.25,174.375,-25.5241,cutoff,-0.0,BE
2025-02-14,2025,2025-02-14 02:16:00-0500,2025-02-14 15:00:00-0500,upper,22159.305308,17.25,25.875,25.875,TP,25.875,TP
2025-02-17,2025,2025-02-16 20:36:00-0500,2025-02-17 15:00:00-0500,upper,22250.521991,26.75,40.125,40.125,TP,-0.0,BE
2025-02-18,2025,2025-02-18 02:07:00-0500,2025-02-18 15:00:00-0500,upper,22313.494447,52.75,79.125,79.125,TP,-0.0,BE
2025-02-20,2025,2025-02-20 09:53:00-0500,2025-02-20 15:00:00-0500,lower,22049.49225,26.25,39.375,-39.375,SL,-39.375,SL
2025-02-24,2025,2025-02-24 09:53:00-0500,2025-02-24 15:00:00-0500,lower,21626.319692,46.0,69.0,-69.0,SL,-69.0,SL
2025-02-25,2025,2025-02-25 02:53:00-0500,2025-02-25 15:00:00-0500,lower,21315.422273,35.75,53.625,53.625,TP,53.625,TP
2025-02-25,2025,2025-02-25 05:51:00-0500,2025-02-25 15:00:00-0500,lower,21298.48826,82.0,123.0,123.0,TP,123.0,TP
2025-02-25,2025,2025-02-25 09:52:00-0500,2025-02-25 15:00:00-0500,lower,21247.868498,59.0,88.5,-88.5,SL,-88.5,SL
2025-02-27,2025,2025-02-27 10:00:00-0500,2025-02-27 15:00:00-0500,lower,20953.828863,385.0,200.0,200.0,TP,200.0,TP
2025-03-04,2025,2025-03-04 10:00:00-0500,2025-03-04 15:00:00-0500,lower,20196.210826,202.5,200.0,200.0,TP,0.0,BE
2025-03-07,2025,2025-03-07 10:32:00-0500,2025-03-07 15:00:00-0500,lower,19963.502333,218.25,200.0,200.0,TP,0.0,BE
2025-03-10,2025,2025-03-10 10:02:00-0400,2025-03-10 15:00:00-0400,lower,19729.831229,197.75,200.0,-200.0,SL,-200.0,SL
2025-03-13,2025,2025-03-13 10:00:00-0400,2025-03-13 15:00:00-0400,lower,19332.563154,251.25,200.0,200.0,TP,200.0,TP
2025-03-17,2025,2025-03-17 09:40:00-0400,2025-03-17 15:00:00-0400,upper,19830.487733,118.25,177.375,177.375,TP,177.375,TP
2025-03-24,2025,2025-03-24 04:09:00-0400,2025-03-24 15:00:00-0400,upper,20207.490269,32.5,48.75,-48.75,SL,-0.0,BE
2025-03-24,2025,2025-03-24 04:09:00-0400,2025-03-24 15:00:00-0400,upper,20212.415899,32.5,48.75,-48.75,SL,-0.0,BE
2025-03-24,2025,2025-03-24 08:32:00-0400,2025-03-24 15:00:00-0400,upper,20270.254581,52.5,78.75,-78.75,SL,-0.0,BE
2025-03-25,2025,2025-03-25 08:31:00-0400,2025-03-25 15:00:00-0400,upper,20439.543771,52.5,78.75,3.5438,cutoff,-0.0,BE
2025-03-28,2025,2025-03-28 10:12:00-0400,2025-03-28 15:00:00-0400,lower,19728.328999,126.0,189.0,-189.0,SL,0.0,BE
2025-03-31,2025,2025-03-30 20:20:00-0400,2025-03-31 15:00:00-0400,lower,19163.262267,98.5,147.75,-147.75,SL,0.0,BE
2025-03-31,2025,2025-03-31 07:32:00-0400,2025-03-31 15:00:00-0400,lower,19132.06065,48.5,72.75,72.75,TP,72.75,TP
2025-03-31,2025,2025-03-31 09:44:00-0400,2025-03-31 15:00:00-0400,lower,19011.986383,74.5,111.75,111.75,TP,111.75,TP
2025-04-03,2025,2025-04-03 10:49:00-0400,2025-04-03 15:00:00-0400,lower,18790.769736,244.0,200.0,44.7303,cutoff,0.0,BE
2025-04-04,2025,2025-04-04 10:50:00-0400,2025-04-04 15:00:00-0400,lower,17658.120959,267.5,200.0,200.0,TP,200.0,TP
2025-04-16,2025,2025-04-15 20:13:00-0400,2025-04-16 15:00:00-0400,lower,18689.628058,69.0,103.5,-103.5,SL,0.0,BE
